item_id,group_id,item_type,course_code,min_credits,department_prefix,min_cgpa,program_name,year_standing,notes
1661000,1661,COURSE,VPSA62H3,,,,,,
1661001,1661,COURSE,VPSA63H3,,,,,,
7800000,7800,COURSE,VPSA62H3,,,,,,
7800001,7800,COURSE,VPSA63H3,,,,,,
7800002,7800,MIN_CREDITS_TOTAL,,0.5,,,,,
51511000,51511,COURSE,VPSA62H3,,,,,,
51511001,51511,COURSE,VPSA63H3,,,,,,
84396000,84396,COURSE,VPSB58H3,,,,,,
35646000,35646,COURSE,VPSA62H3,,,,,,
35646001,35646,COURSE,VPSA63H3,,,,,,
31292000,31292,COURSE,VPSB56H3,,,,,,
22652000,22652,COURSE,VPSA62H3,,,,,,
22652001,22652,COURSE,VPSA63H3,,,,,,
29453000,29453,COURSE,VPSA62H3,,,,,,
29453001,29453,COURSE,VPSA63H3,,,,,,
93645000,93645,COURSE,VPSA62H3,,,,,,
93645001,93645,COURSE,VPSA63H3,,,,,,
56163000,56163,COURSE,VPSA62H3,,,,,,
56163001,56163,COURSE,VPSA63H3,,,,,,
85576000,85576,COURSE,VPSA62H3,,,,,,
85576001,85576,COURSE,VPSA63H3,,,,,,
85576002,85576,COURSE,VPSB56H3,,,,,,
85576003,85576,COURSE,VPSB70H3,,,,,,
55657000,55657,COURSE,VPSB89H3,,,,,,
8263000,8263,COURSE,VPHA46H3,,,,,,
8263001,8263,COURSE,VPSB77H3,,,,,,
8263002,8263,COURSE,THRA11H3,,,,,,
8263003,8263,COURSE,VPDA11H3,,,,,,
8263004,8263,COURSE,VPDA15H3,,,,,,
24941000,24941,COURSE,VPHA46H3,,,,,,
24941001,24941,COURSE,VPSB73H3,,,,,,
27944000,27944,COURSE,VPHA46H3,,,,,,
27944001,27944,COURSE,VPSB59H3,,,,,,
27944002,27944,COURSE,VPSB86H3,,,,,,
27944003,27944,MIN_CREDITS_TOTAL,,1.0,,,,,
51597000,51597,COURSE,VPHA46H3,,,,,,
51597001,51597,COURSE,VPSB62H3,,,,,,
51597002,51597,MIN_CREDITS_TOTAL,,1.0,,,,,
46053000,46053,COURSE,VPHA46H3,,,,,,
46053001,46053,MIN_CREDITS_TOTAL,,2.5,,,,,
60602000,60602,COURSE,VPSB56H3,,,,,,
60602001,60602,COURSE,VPSB58H3,,,,,,
60602002,60602,COURSE,VPSB76H3,,,,,,
60602003,60602,COURSE,VPSB80H3,,,,,,
60602004,60602,COURSE,VPSB86H3,,,,,,
60602005,60602,COURSE,VPSB88H3,,,,,,
60602006,60602,COURSE,VPSB89H3,,,,,,
60602007,60602,COURSE,VPSB90H3,,,,,,
60602008,60602,COURSE,NMEB05H3,,,,,,
60602009,60602,COURSE,NMEB08H3,,,,,,
60602010,60602,COURSE,NMEB09H3,,,,,,
60602011,60602,COURSE,VPHA46H3,,,,,,
60602012,60602,MIN_CREDITS_TOTAL,,2.5,,,,,
60602013,60602,MIN_CREDITS_DEPT,,0.5,VPS,,,,
89452000,89452,COURSE,VPHA46H3,,,,,,
89452001,89452,COURSE,VPSB58H3,,,,,,
89452002,89452,COURSE,VPSB67H3,,,,,,
89452003,89452,COURSE,VPSB75H3,,,,,,
89452004,89452,COURSE,VPSB76H3,,,,,,
